institution_id,name,survey_year,designation,sanctioned_strength,in_position_direct,in_position_cas,no_of_phd_teachers
319,"Narsee Monjee Institute of Management Studies, Mumbai",2015,Assistant Professor,350,321,0,56
319,"Narsee Monjee Institute of Management Studies, Mumbai",2015,Tutor,15,12,0,1
319,"Narsee Monjee Institute of Management Studies, Mumbai",2015,Visiting Teacher,437,437,0,49
319,"Narsee Monjee Institute of Management Studies, Mumbai",2015,ALL,1008,913,0,194
357,"National Institute of Technology, Rourkela",2015,Professor & Equivalent,NA,44,0,42
357,"National Institute of Technology, Rourkela",2015,Associate Professor,NA,70,0,64
357,"National Institute of Technology, Rourkela",2015,Assistant Professor,NA,222,0,159
357,"National Institute of Technology, Rourkela",2015,Director,NA,1,0,NA
357,"National Institute of Technology, Rourkela",2015,ALL,0,337,0,265
550,"Veer Bahadur Singh Purvanchal University, Jaunpur",2015,Vice-Chancellor,NA,1,0,NA
550,"Veer Bahadur Singh Purvanchal University, Jaunpur",2015,Assistant Professor,NA,21,0,NA
550,"Veer Bahadur Singh Purvanchal University, Jaunpur",2015,Contract Teacher,NA,36,0,NA
550,"Veer Bahadur Singh Purvanchal University, Jaunpur",2015,Professor & Equivalent,NA,3,0,NA
550,"Veer Bahadur Singh Purvanchal University, Jaunpur",2015,Associate Professor,NA,14,0,NA
550,"Veer Bahadur Singh Purvanchal University, Jaunpur",2015,Part-Time Teacher,NA,55,0,NA
550,"Veer Bahadur Singh Purvanchal University, Jaunpur",2015,ALL,0,130,0,50
652,RKDF UNIVERSITY,2015,Professor & Equivalent,NA,25,0,19
652,RKDF UNIVERSITY,2015,Assistant Professor,NA,602,0,6
652,RKDF UNIVERSITY,2015,Associate Professor,NA,41,0,5
652,RKDF UNIVERSITY,2015,Lecturer,NA,35,0,0
652,RKDF UNIVERSITY,2015,Vice-Chancellor,NA,1,0,NA
652,RKDF UNIVERSITY,2015,ALL,0,704,0,30
53,"Indian Institute of Technology, Guwahati",2015,Assistant Professor,NA,163,0,149
53,"Indian Institute of Technology, Guwahati",2015,Director,NA,1,0,1
53,"Indian Institute of Technology, Guwahati",2015,ALL,553,400,0,386
53,"Indian Institute of Technology, Guwahati",2015,Associate Professor,NA,108,0,108
53,"Indian Institute of Technology, Guwahati",2015,Visiting Teacher,NA,10,0,10
53,"Indian Institute of Technology, Guwahati",2015,Professor & Equivalent,NA,118,0,118
277,"Lakshmibai National Institute of Physical Education, Gwalior",2015,Vice-Chancellor,1,1,0,NA
277,"Lakshmibai National Institute of Physical Education, Gwalior",2015,Professor & Equivalent,5,0,11,11
277,"Lakshmibai National Institute of Physical Education, Gwalior",2015,Contract Teacher,0,15,0,6
277,"Lakshmibai National Institute of Physical Education, Gwalior",2015,Associate Professor,4,0,2,2
277,"Lakshmibai National Institute of Physical Education, Gwalior",2015,Assistant Professor,33,12,0,11
277,"Lakshmibai National Institute of Physical Education, Gwalior",2015,ALL,43,28,13,30
662,ORIENTAL UNIVERSITY,2015,Assistant Professor,NA,103,0,NA
662,ORIENTAL UNIVERSITY,2015,Associate Professor,NA,15,0,NA
662,ORIENTAL UNIVERSITY,2015,ALL,0,136,0,0
662,ORIENTAL UNIVERSITY,2015,Vice-Chancellor,NA,1,0,NA
662,ORIENTAL UNIVERSITY,2015,Professor & Equivalent,NA,17,0,NA
362,"Sambalpur University, Sambalpur",2015,Professor & Equivalent,NA,10,10,NA
362,"Sambalpur University, Sambalpur",2015,Reader,NA,16,9,NA
362,"Sambalpur University, Sambalpur",2015,Lecturer,NA,37,0,NA
362,"Sambalpur University, Sambalpur",2015,Lecturer (Selection Grade),NA,3,0,NA
362,"Sambalpur University, Sambalpur",2015,Lecturer (Senior Scale),NA,0,1,NA
362,"Sambalpur University, Sambalpur",2015,Contract Teacher,NA,7,0,NA
362,"Sambalpur University, Sambalpur",2015,Assistant Professor,NA,1,0,NA
362,"Sambalpur University, Sambalpur",2015,Vice-Chancellor,NA,1,0,NA
362,"Sambalpur University, Sambalpur",2015,ALL,0,75,20,0
383,"Punjabi University, Patiala",2015,Vice-Chancellor,NA,1,0,1
383,"Punjabi University, Patiala",2015,Assistant Professor,NA,301,0,215
383,"Punjabi University, Patiala",2015,Professor & Equivalent,NA,22,104,126
383,"Punjabi University, Patiala",2015,Additional Professor,NA,16,33,49
383,"Punjabi University, Patiala",2015,Associate Professor,NA,15,27,42
383,"Punjabi University, Patiala",2015,Ad hoc Teacher,NA,3,0,1
383,"Punjabi University, Patiala",2015,Contract Teacher,NA,31,0,3
383,"Punjabi University, Patiala",2015,Director,NA,1,0,1
383,"Punjabi University, Patiala",2015,ALL,0,390,164,438
307,"Indira Gandhi Institute of Development Research, Mumbai",2015,Vice-Chancellor,NA,0,1,NA
307,"Indira Gandhi Institute of Development Research, Mumbai",2015,Professor & Equivalent,NA,0,14,NA
307,"Indira Gandhi Institute of Development Research, Mumbai",2015,Associate Professor,NA,0,7,NA
307,"Indira Gandhi Institute of Development Research, Mumbai",2015,Assistant Professor,NA,0,4,NA
307,"Indira Gandhi Institute of Development Research, Mumbai",2015,ALL,0,0,26,0
200,"Sher-e-Kashmir University of Agricultural Science & Technology of Kashmir, Srinagar",2015,Vice-Chancellor,NA,1,0,NA
200,"Sher-e-Kashmir University of Agricultural Science & Technology of Kashmir, Srinagar",2015,Director,NA,4,0,NA
200,"Sher-e-Kashmir University of Agricultural Science & Technology of Kashmir, Srinagar",2015,Assistant Professor,NA,34,11,NA
200,"Sher-e-Kashmir University of Agricultural Science & Technology of Kashmir, Srinagar",2015,Professor & Equivalent,NA,3,15,NA
200,"Sher-e-Kashmir University of Agricultural Science & Technology of Kashmir, Srinagar",2015,Associate Professor,NA,11,31,NA
200,"Sher-e-Kashmir University of Agricultural Science & Technology of Kashmir, Srinagar",2015,ALL,0,53,57,0
279,"Nanaji Deshmukh Pashu Chikitsa Vigyan Vishwavidalaya, Jabalpur",2015,Vice-Chancellor,1,1,0,1
279,"Nanaji Deshmukh Pashu Chikitsa Vigyan Vishwavidalaya, Jabalpur",2015,Director,7,7,0,7
279,"Nanaji Deshmukh Pashu Chikitsa Vigyan Vishwavidalaya, Jabalpur",2015,ALL,8,8,0,8
114,"National University of Education, Planning & Administration, New Delhi",2015,Vice-Chancellor,1,0,0,0
114,"National University of Education, Planning & Administration, New Delhi",2015,Professor & Equivalent,10,10,7,17
114,"National University of Education, Planning & Administration, New Delhi",2015,Associate Professor,12,7,1,8
114,"National University of Education, Planning & Administration, New Delhi",2015,Assistant Professor,20,13,0,12
114,"National University of Education, Planning & Administration, New Delhi",2015,ALL,43,30,8,37
684,DESH BHAGAT UNIVERSITY,2015,Associate Professor,NA,50,0,28
684,DESH BHAGAT UNIVERSITY,2015,Assistant Professor,NA,245,0,41
684,DESH BHAGAT UNIVERSITY,2015,Professor & Equivalent,NA,59,0,43
684,DESH BHAGAT UNIVERSITY,2015,Ad hoc Teacher,NA,6,0,6
684,DESH BHAGAT UNIVERSITY,2015,Part-Time Teacher,NA,21,0,21
684,DESH BHAGAT UNIVERSITY,2015,Visiting Teacher,NA,5,0,5
684,DESH BHAGAT UNIVERSITY,2015,Tutor,NA,7,0,0
684,DESH BHAGAT UNIVERSITY,2015,Lecturer,NA,8,0,0
684,DESH BHAGAT UNIVERSITY,2015,ALL,0,401,0,144
677,NATIONAL LAW UNIVERSITY AND JUDICIAL ACADEMY,2015,Assistant Professor,14,14,0,1
677,NATIONAL LAW UNIVERSITY AND JUDICIAL ACADEMY,2015,Vice-Chancellor,1,1,0,1
677,NATIONAL LAW UNIVERSITY AND JUDICIAL ACADEMY,2015,Professor & Equivalent,3,1,0,1
677,NATIONAL LAW UNIVERSITY AND JUDICIAL ACADEMY,2015,Associate Professor,6,6,0,6
677,NATIONAL LAW UNIVERSITY AND JUDICIAL ACADEMY,2015,Visiting Teacher,2,2,0,1
677,NATIONAL LAW UNIVERSITY AND JUDICIAL ACADEMY,2015,Part-Time Teacher,1,1,0,NA
677,NATIONAL LAW UNIVERSITY AND JUDICIAL ACADEMY,2015,ALL,27,25,0,10
721,"JAGAN NATH UNIVERSITY, JHAJJAR",2015,Assistant Professor,NA,27,0,NA
721,"JAGAN NATH UNIVERSITY, JHAJJAR",2015,Professor & Equivalent,NA,1,0,1
721,"JAGAN NATH UNIVERSITY, JHAJJAR",2015,ALL,0,28,0,1
492,"VINAYAKA MISSIONs RESEARCH FOUNDATION, SALEM",2015,Lecturer,NA,13,0,0
492,"VINAYAKA MISSIONs RESEARCH FOUNDATION, SALEM",2015,Director,NA,1,1,2
492,"VINAYAKA MISSIONs RESEARCH FOUNDATION, SALEM",2015,Associate Professor,NA,36,0,0
492,"VINAYAKA MISSIONs RESEARCH FOUNDATION, SALEM",2015,Professor & Equivalent,NA,54,3,10
492,"VINAYAKA MISSIONs RESEARCH FOUNDATION, SALEM",2015,Vice-Chancellor,NA,0,1,1
492,"VINAYAKA MISSIONs RESEARCH FOUNDATION, SALEM",2015,Reader,NA,19,0,0
492,"VINAYAKA MISSIONs RESEARCH FOUNDATION, SALEM",2015,Assistant Professor,NA,69,0,0
492,"VINAYAKA MISSIONs RESEARCH FOUNDATION, SALEM",2015,Tutor,NA,36,0,0
492,"VINAYAKA MISSIONs RESEARCH FOUNDATION, SALEM",2015,Visiting Teacher,NA,18,0,5
492,"VINAYAKA MISSIONs RESEARCH FOUNDATION, SALEM",2015,ALL,0,246,5,18
306,"Indian Institute of Technology, Mumbai",2015,Professor & Equivalent,NA,1185,0,NA
306,"Indian Institute of Technology, Mumbai",2015,ALL,0,1185,0,0
315,"Mahatma Phule Krishi Vidyapeeth, Rahuri",2015,Vice-Chancellor,1,1,0,NA
315,"Mahatma Phule Krishi Vidyapeeth, Rahuri",2015,Director,3,3,0,1
315,"Mahatma Phule Krishi Vidyapeeth, Rahuri",2015,ALL,4,4,0,1
321,"Padmashree Dr. D. Y. Patil Vidyapeeth, , Mumbai",2015,Visiting Teacher,NA,1,0,NA
321,"Padmashree Dr. D. Y. Patil Vidyapeeth, , Mumbai",2015,Tutor,NA,57,0,NA
321,"Padmashree Dr. D. Y. Patil Vidyapeeth, , Mumbai",2015,Principal,NA,2,0,NA
321,"Padmashree Dr. D. Y. Patil Vidyapeeth, , Mumbai",2015,ALL,0,574,0,0
321,"Padmashree Dr. D. Y. Patil Vidyapeeth, , Mumbai",2015,Assistant Professor,NA,203,0,NA
321,"Padmashree Dr. D. Y. Patil Vidyapeeth, , Mumbai",2015,Lecturer,NA,31,0,NA
321,"Padmashree Dr. D. Y. Patil Vidyapeeth, , Mumbai",2015,Director,NA,3,0,NA
321,"Padmashree Dr. D. Y. Patil Vidyapeeth, , Mumbai",2015,Associate Professor,NA,125,0,NA
321,"Padmashree Dr. D. Y. Patil Vidyapeeth, , Mumbai",2015,Demonstrator,NA,1,0,NA
321,"Padmashree Dr. D. Y. Patil Vidyapeeth, , Mumbai",2015,Professor & Equivalent,NA,151,0,NA
606,"Sri Guru Granth Sahib World University, Fatehgarh Sahib",2015,Vice-Chancellor,NA,1,0,1
606,"Sri Guru Granth Sahib World University, Fatehgarh Sahib",2015,Assistant Professor,NA,153,0,95
606,"Sri Guru Granth Sahib World University, Fatehgarh Sahib",2015,Associate Professor,NA,6,0,6
606,"Sri Guru Granth Sahib World University, Fatehgarh Sahib",2015,Professor & Equivalent,NA,15,0,15
606,"Sri Guru Granth Sahib World University, Fatehgarh Sahib",2015,ALL,0,175,0,117
751,STATE UNIVERSITY OF PERFORMING AND VISUAL ARTS,2015,Vice-Chancellor,1,1,0,0
751,STATE UNIVERSITY OF PERFORMING AND VISUAL ARTS,2015,Associate Professor,16,6,0,0
751,STATE UNIVERSITY OF PERFORMING AND VISUAL ARTS,2015,Assistant Professor,18,6,0,0
751,STATE UNIVERSITY OF PERFORMING AND VISUAL ARTS,2015,Lecturer,46,29,0,0
751,STATE UNIVERSITY OF PERFORMING AND VISUAL ARTS,2015,Professor & Equivalent,16,2,0,0
751,STATE UNIVERSITY OF PERFORMING AND VISUAL ARTS,2015,ALL,97,44,0,0
399,"Jai Narain Vyas University, Jodhpur",2015,Assistant Professor,NA,158,0,NA
399,"Jai Narain Vyas University, Jodhpur",2015,Professor & Equivalent,NA,7,71,NA
399,"Jai Narain Vyas University, Jodhpur",2015,Associate Professor,NA,0,88,NA
399,"Jai Narain Vyas University, Jodhpur",2015,Tutor,1,1,0,NA
399,"Jai Narain Vyas University, Jodhpur",2015,Demonstrator,1,1,0,NA
399,"Jai Narain Vyas University, Jodhpur",2015,Vice-Chancellor,1,1,0,NA
399,"Jai Narain Vyas University, Jodhpur",2015,Lecturer,0,0,0,NA
399,"Jai Narain Vyas University, Jodhpur",2015,ALL,3,168,159,0
286,"Pandhi Dwarka Prasad Mishra Indian Institute of Information Technology & Manufacturing , Jabalpur",2015,Director,0,1,0,1
286,"Pandhi Dwarka Prasad Mishra Indian Institute of Information Technology & Manufacturing , Jabalpur",2015,Professor & Equivalent,8,5,2,6
286,"Pandhi Dwarka Prasad Mishra Indian Institute of Information Technology & Manufacturing , Jabalpur",2015,Associate Professor,16,5,6,11
286,"Pandhi Dwarka Prasad Mishra Indian Institute of Information Technology & Manufacturing , Jabalpur",2015,Assistant Professor,60,31,0,30
286,"Pandhi Dwarka Prasad Mishra Indian Institute of Information Technology & Manufacturing , Jabalpur",2015,ALL,84,42,8,48
276,"Jiwaji University, Gwalior",2015,Assistant Professor,NA,1,0,NA
276,"Jiwaji University, Gwalior",2015,Associate Professor,NA,3,0,NA
276,"Jiwaji University, Gwalior",2015,Director,NA,2,0,NA
276,"Jiwaji University, Gwalior",2015,Pro-Vice-Chancellor,NA,1,0,NA
276,"Jiwaji University, Gwalior",2015,Lecturer (Selection Grade),NA,3,0,NA
276,"Jiwaji University, Gwalior",2015,Ad hoc Teacher,NA,8,0,NA
276,"Jiwaji University, Gwalior",2015,Reader,NA,4,1,NA
276,"Jiwaji University, Gwalior",2015,Part-Time Teacher,NA,4,0,NA
276,"Jiwaji University, Gwalior",2015,Lecturer,NA,2,0,NA
276,"Jiwaji University, Gwalior",2015,ALL,0,105,27,0
276,"Jiwaji University, Gwalior",2015,Contract Teacher,NA,19,0,NA
276,"Jiwaji University, Gwalior",2015,Visiting Teacher,NA,20,0,NA
276,"Jiwaji University, Gwalior",2015,Principal,NA,1,0,NA
276,"Jiwaji University, Gwalior",2015,Lecturer (Senior Scale),NA,3,1,NA
276,"Jiwaji University, Gwalior",2015,Vice-Chancellor,NA,1,0,NA
276,"Jiwaji University, Gwalior",2015,Professor & Equivalent,NA,33,25,NA
266,"Sree Chitra Tirunal Institute for Medical Sciences and Technology, Thiruvananthapuram",2015,Director,NA,1,0,NA
266,"Sree Chitra Tirunal Institute for Medical Sciences and Technology, Thiruvananthapuram",2015,Professor & Equivalent,NA,45,0,NA
266,"Sree Chitra Tirunal Institute for Medical Sciences and Technology, Thiruvananthapuram",2015,Associate Professor,NA,20,0,NA
266,"Sree Chitra Tirunal Institute for Medical Sciences and Technology, Thiruvananthapuram",2015,Additional Professor,NA,26,0,NA
266,"Sree Chitra Tirunal Institute for Medical Sciences and Technology, Thiruvananthapuram",2015,Assistant Professor,NA,32,0,NA
266,"Sree Chitra Tirunal Institute for Medical Sciences and Technology, Thiruvananthapuram",2015,Lecturer (Senior Scale),NA,4,0,NA
266,"Sree Chitra Tirunal Institute for Medical Sciences and Technology, Thiruvananthapuram",2015,Lecturer,NA,3,0,NA
266,"Sree Chitra Tirunal Institute for Medical Sciences and Technology, Thiruvananthapuram",2015,ALL,0,131,0,0
41,"The English and Foreign Languages University, Hyderabad",2015,Professor & Equivalent,NA,41,0,NA
41,"The English and Foreign Languages University, Hyderabad",2015,Associate Professor,NA,21,0,NA
41,"The English and Foreign Languages University, Hyderabad",2015,Assistant Professor,NA,78,0,NA
41,"The English and Foreign Languages University, Hyderabad",2015,ALL,0,140,0,0
158,"Central University of Haryana, Mahendergarh",2015,Assistant Professor,NA,66,0,NA
158,"Central University of Haryana, Mahendergarh",2015,Associate Professor,NA,4,0,NA
158,"Central University of Haryana, Mahendergarh",2015,Visiting Teacher,NA,0,0,NA
158,"Central University of Haryana, Mahendergarh",2015,ALL,0,70,0,0
335,Yashwant Rao Chavan Maharashtra Open University,2015,Associate Professor,NA,22,0,NA
335,Yashwant Rao Chavan Maharashtra Open University,2015,Professor & Equivalent,NA,4,0,NA
335,Yashwant Rao Chavan Maharashtra Open University,2015,Vice-Chancellor,NA,1,0,NA
335,Yashwant Rao Chavan Maharashtra Open University,2015,ALL,0,27,0,0
789,GNA UNIVERSITY,2015,Assistant Professor,NA,68,0,4
789,GNA UNIVERSITY,2015,Professor & Equivalent,NA,2,0,2
789,GNA UNIVERSITY,2015,Visiting Teacher,NA,2,0,2
789,GNA UNIVERSITY,2015,Lecturer,NA,18,0,0
789,GNA UNIVERSITY,2015,Associate Professor,NA,3,0,1
789,GNA UNIVERSITY,2015,Contract Teacher,NA,1,0,0
789,GNA UNIVERSITY,2015,Vice-Chancellor,NA,1,0,NA
789,GNA UNIVERSITY,2015,ALL,0,95,0,9
755,SARVEPALLI RADHAKRISHNAN UNIVERSITY,2015,Assistant Professor,NA,410,0,NA
755,SARVEPALLI RADHAKRISHNAN UNIVERSITY,2015,Professor & Equivalent,NA,68,0,NA
755,SARVEPALLI RADHAKRISHNAN UNIVERSITY,2015,Associate Professor,NA,104,0,NA
755,SARVEPALLI RADHAKRISHNAN UNIVERSITY,2015,Director,NA,2,0,NA
755,SARVEPALLI RADHAKRISHNAN UNIVERSITY,2015,Principal,NA,5,0,NA
755,SARVEPALLI RADHAKRISHNAN UNIVERSITY,2015,Lecturer,NA,24,0,NA
755,SARVEPALLI RADHAKRISHNAN UNIVERSITY,2015,Tutor,NA,63,0,NA
755,SARVEPALLI RADHAKRISHNAN UNIVERSITY,2015,Vice-Chancellor,NA,1,0,NA
755,SARVEPALLI RADHAKRISHNAN UNIVERSITY,2015,Lecturer (Senior Scale),NA,93,0,NA
755,SARVEPALLI RADHAKRISHNAN UNIVERSITY,2015,Visiting Teacher,NA,2,0,NA
755,SARVEPALLI RADHAKRISHNAN UNIVERSITY,2015,ALL,0,772,0,0
643,GALGOTIAS UNIVERSITY,2015,Assistant Professor,NA,279,0,83
643,GALGOTIAS UNIVERSITY,2015,Professor & Equivalent,NA,31,0,30
643,GALGOTIAS UNIVERSITY,2015,Associate Professor,NA,25,0,13
643,GALGOTIAS UNIVERSITY,2015,Principal,NA,3,0,1
643,GALGOTIAS UNIVERSITY,2015,Lecturer,NA,3,0,NA
643,GALGOTIAS UNIVERSITY,2015,ALL,0,341,0,127
742,"M V N University, Palwal",2015,Professor & Equivalent,11,8,0,8
742,"M V N University, Palwal",2015,Assistant Professor,84,76,0,2
742,"M V N University, Palwal",2015,Associate Professor,12,8,0,8
742,"M V N University, Palwal",2015,Vice-Chancellor,1,1,0,NA
742,"M V N University, Palwal",2015,ALL,108,93,0,18
743,"INDIRA GANDHI TECHNOLOGICAL AND MEDICAL SCIENCES UNIVERSITY, ZIRO",2015,Vice-Chancellor,NA,1,0,1
743,"INDIRA GANDHI TECHNOLOGICAL AND MEDICAL SCIENCES UNIVERSITY, ZIRO",2015,Professor & Equivalent,NA,7,0,4
743,"INDIRA GANDHI TECHNOLOGICAL AND MEDICAL SCIENCES UNIVERSITY, ZIRO",2015,Associate Professor,NA,1,0,0
743,"INDIRA GANDHI TECHNOLOGICAL AND MEDICAL SCIENCES UNIVERSITY, ZIRO",2015,Assistant Professor,NA,13,0,0
743,"INDIRA GANDHI TECHNOLOGICAL AND MEDICAL SCIENCES UNIVERSITY, ZIRO",2015,Lecturer,NA,16,0,0
743,"INDIRA GANDHI TECHNOLOGICAL AND MEDICAL SCIENCES UNIVERSITY, ZIRO",2015,Demonstrator,NA,4,0,0
743,"INDIRA GANDHI TECHNOLOGICAL AND MEDICAL SCIENCES UNIVERSITY, ZIRO",2015,Principal,NA,1,0,0
743,"INDIRA GANDHI TECHNOLOGICAL AND MEDICAL SCIENCES UNIVERSITY, ZIRO",2015,ALL,0,43,0,5
478,"Sri Ramachandra Medical College and Research Institute, Chennai",2015,Professor & Equivalent,NA,176,0,NA
478,"Sri Ramachandra Medical College and Research Institute, Chennai",2015,Associate Professor,NA,118,0,NA
478,"Sri Ramachandra Medical College and Research Institute, Chennai",2015,Additional Professor,NA,9,0,NA
478,"Sri Ramachandra Medical College and Research Institute, Chennai",2015,Assistant Professor,NA,194,0,NA
478,"Sri Ramachandra Medical College and Research Institute, Chennai",2015,Lecturer (Senior Scale),NA,29,0,NA
478,"Sri Ramachandra Medical College and Research Institute, Chennai",2015,Demonstrator,NA,161,0,NA
478,"Sri Ramachandra Medical College and Research Institute, Chennai",2015,Tutor,NA,20,0,NA
478,"Sri Ramachandra Medical College and Research Institute, Chennai",2015,Reader,NA,27,0,NA
478,"Sri Ramachandra Medical College and Research Institute, Chennai",2015,Lecturer,NA,82,0,NA
478,"Sri Ramachandra Medical College and Research Institute, Chennai",2015,ALL,0,816,0,0
682,KAZIRANGA UNIVERSITY,2015,Vice-Chancellor,1,1,0,1
682,KAZIRANGA UNIVERSITY,2015,Professor & Equivalent,17,17,0,14
682,KAZIRANGA UNIVERSITY,2015,Associate Professor,8,4,4,7
682,KAZIRANGA UNIVERSITY,2015,Assistant Professor,78,78,0,14
682,KAZIRANGA UNIVERSITY,2015,Demonstrator,24,24,0,0
682,KAZIRANGA UNIVERSITY,2015,ALL,128,124,4,36
166,"Lingaya's University, Faridabad",2015,Professor & Equivalent,25,25,0,20
166,"Lingaya's University, Faridabad",2015,Associate Professor,41,37,0,17
166,"Lingaya's University, Faridabad",2015,Assistant Professor,160,155,0,10
166,"Lingaya's University, Faridabad",2015,Vice-Chancellor,1,1,0,1
166,"Lingaya's University, Faridabad",2015,Lecturer (Selection Grade),11,11,0,0
166,"Lingaya's University, Faridabad",2015,Additional Professor,24,24,0,24
166,"Lingaya's University, Faridabad",2015,Pro-Vice-Chancellor,1,1,0,1
166,"Lingaya's University, Faridabad",2015,Lecturer,NA,0,0,NA
166,"Lingaya's University, Faridabad",2015,ALL,263,254,0,73
408,"Maharishi Dayanand Saraswati University, Ajmer",2015,Vice-Chancellor,NA,1,0,1
408,"Maharishi Dayanand Saraswati University, Ajmer",2015,Part-Time Teacher,NA,63,0,40
408,"Maharishi Dayanand Saraswati University, Ajmer",2015,Associate Professor,NA,0,9,9
408,"Maharishi Dayanand Saraswati University, Ajmer",2015,Professor & Equivalent,NA,0,9,9
